Timestamp,Stimulus,Action,Correct,Reaction_Time_ms
2025-08-22 17:33:28,Go,Shoot,Yes,2518
2025-08-22 17:33:29,Go,Shoot,Yes,1786
2025-08-22 17:33:29,No-Go,No Shot,Yes,
2025-08-22 17:33:29,Go,Shoot,Yes,1823
2025-08-22 17:33:31,Go,Shoot,Yes,2518
2025-08-22 17:33:31,Go,Shoot,Yes,1793
2025-08-22 17:33:32,No-Go,No Shot,Yes,
2025-08-22 17:33:32,Go,Shoot,Yes,1678
2025-08-22 17:33:32,Go,Shoot,Yes,1576
2025-08-22 17:33:33,Go,Shoot,Yes,1043
2025-08-22 17:33:34,Go,Shoot,Yes,882
2025-08-22 17:33:34,No-Go,No Shot,Yes,
2025-08-22 17:33:35,No-Go,No Shot,Yes,
2025-08-22 17:33:36,Go,Shoot,Yes,1808
2025-08-22 17:33:37,Go,Shoot,Yes,1781
2025-08-22 17:33:37,No-Go,No Shot,Yes,
2025-08-22 17:33:37,Go,Shoot,Yes,1796
2025-08-22 17:33:38,Go,No Shot,No,
2025-08-22 17:33:38,Go,Shoot,Yes,1794
2025-08-22 17:33:39,No-Go,No Shot,Yes,
2025-08-22 17:33:39,No-Go,No Shot,Yes,
2025-08-22 17:33:40,Go,Shoot,Yes,1692
2025-08-22 17:33:40,Go,No Shot,No,
2025-08-22 17:33:40,Go,No Shot,No,
2025-08-22 17:33:41,No-Go,No Shot,Yes,
2025-08-22 17:33:41,Go,Shoot,Yes,1681
2025-08-22 17:33:41,Go,No Shot,No,
2025-08-22 17:33:42,Go,No Shot,No,
2025-08-22 17:33:42,Go,Shoot,Yes,1396
2025-08-22 17:33:42,No-Go,No Shot,Yes,
2025-08-22 17:33:43,No-Go,No Shot,Yes,
2025-08-22 17:33:43,Go,No Shot,No,
2025-08-22 17:33:43,No-Go,No Shot,Yes,
2025-08-22 17:33:44,No-Go,No Shot,Yes,
2025-08-22 17:33:44,Go,No Shot,No,
2025-08-22 17:33:44,No-Go,No Shot,Yes,
2025-08-22 17:33:44,Go,No Shot,No,
2025-08-22 17:33:45,No-Go,No Shot,Yes,
2025-08-22 17:33:45,Go,No Shot,No,
2025-08-22 17:33:45,Go,No Shot,No,
2025-08-22 17:33:45,Go,No Shot,No,
2025-08-22 17:33:46,No-Go,No Shot,Yes,
2025-08-22 17:33:46,Go,No Shot,No,
2025-08-22 17:33:46,Go,No Shot,No,
2025-08-22 17:33:46,No-Go,No Shot,Yes,
2025-08-22 17:33:47,Go,No Shot,No,
2025-08-22 17:33:47,Go,No Shot,No,
2025-08-22 17:33:47,Go,No Shot,No,
2025-08-22 17:33:47,Go,No Shot,No,
2025-08-22 17:33:47,No-Go,No Shot,Yes,
2025-08-22 17:33:48,Go,No Shot,No,
2025-08-22 17:33:48,Go,No Shot,No,
2025-08-22 17:33:48,Go,No Shot,No,
2025-08-22 17:33:48,Go,No Shot,No,
2025-08-22 17:33:49,No-Go,No Shot,Yes,
2025-08-22 17:33:49,Go,No Shot,No,
2025-08-22 17:33:49,Go,No Shot,No,
2025-08-22 17:33:49,Go,No Shot,No,
2025-08-22 17:33:49,Go,No Shot,No,
2025-08-22 17:33:50,Go,No Shot,No,
2025-08-22 17:33:50,No-Go,No Shot,Yes,
2025-08-22 17:33:50,Go,No Shot,No,
2025-08-22 17:33:50,Go,No Shot,No,
2025-08-22 17:33:50,Go,No Shot,No,
2025-08-22 17:33:51,Go,No Shot,No,
2025-08-22 17:33:51,Go,No Shot,No,
2025-08-22 17:33:51,Go,No Shot,No,
2025-08-22 17:33:51,No-Go,No Shot,Yes,
2025-08-22 17:33:51,Go,No Shot,No,
2025-08-22 17:33:52,Go,No Shot,No,
2025-08-22 17:33:52,Go,No Shot,No,
2025-08-22 17:33:52,No-Go,No Shot,Yes,
2025-08-22 17:33:52,Go,No Shot,No,
2025-08-22 17:33:52,Go,No Shot,No,
2025-08-22 17:33:53,No-Go,No Shot,Yes,
2025-08-22 17:33:53,Go,No Shot,No,
2025-08-22 17:33:53,No-Go,No Shot,Yes,
2025-08-22 17:33:53,Go,No Shot,No,
2025-08-22 17:33:54,Go,No Shot,No,
2025-08-22 17:33:54,No-Go,No Shot,Yes,
2025-08-22 17:33:54,No-Go,No Shot,Yes,
2025-08-22 17:33:54,Go,No Shot,No,
2025-08-22 17:33:54,No-Go,No Shot,Yes,
2025-08-22 17:33:55,Go,No Shot,No,
2025-08-22 17:33:55,Go,No Shot,No,
2025-08-22 17:33:55,Go,No Shot,No,
2025-08-22 17:33:55,Go,No Shot,No,
2025-08-22 17:33:55,No-Go,No Shot,Yes,
2025-08-22 17:33:56,Go,No Shot,No,
2025-08-22 17:33:56,Go,No Shot,No,
2025-08-22 17:33:56,Go,No Shot,No,
2025-08-22 17:33:56,Go,No Shot,No,
2025-08-22 17:33:56,Go,No Shot,No,
2025-08-22 17:33:57,Go,No Shot,No,
2025-08-22 17:33:57,Go,No Shot,No,
2025-08-22 17:33:57,Go,No Shot,No,
2025-08-22 17:33:57,Go,No Shot,No,
2025-08-22 17:33:57,Go,No Shot,No,
2025-08-22 17:33:58,No-Go,No Shot,Yes,
2025-08-22 17:33:58,No-Go,No Shot,Yes,
2025-08-22 17:33:58,No-Go,No Shot,Yes,
2025-08-22 17:33:58,No-Go,No Shot,Yes,
2025-08-22 17:33:59,Go,No Shot,No,
2025-08-22 17:33:59,Go,No Shot,No,
2025-08-22 17:33:59,Go,No Shot,No,
2025-08-22 17:33:59,No-Go,No Shot,Yes,
2025-08-22 17:33:59,Go,No Shot,No,
2025-08-22 17:34:00,Go,No Shot,No,
2025-08-22 17:34:00,Go,No Shot,No,
2025-08-22 17:34:00,No-Go,No Shot,Yes,
2025-08-22 17:34:00,No-Go,No Shot,Yes,
2025-08-22 17:34:00,Go,No Shot,No,
2025-08-22 17:34:01,Go,No Shot,No,
2025-08-22 17:34:01,No-Go,No Shot,Yes,
2025-08-22 17:34:01,No-Go,No Shot,Yes,
2025-08-22 17:34:01,Go,No Shot,No,
2025-08-22 17:34:01,Go,No Shot,No,
2025-08-22 17:34:02,No-Go,No Shot,Yes,
2025-08-22 17:34:02,Go,No Shot,No,
2025-08-22 17:34:02,Go,No Shot,No,
2025-08-22 17:34:02,Go,No Shot,No,
2025-08-22 17:34:02,Go,No Shot,No,
2025-08-22 17:34:03,Go,No Shot,No,
2025-08-22 17:34:03,No-Go,No Shot,Yes,
2025-08-22 17:34:03,Go,No Shot,No,
2025-08-22 17:34:03,Go,No Shot,No,
2025-08-22 17:34:03,Go,No Shot,No,
2025-08-22 17:34:04,Go,No Shot,No,
2025-08-22 17:34:04,No-Go,No Shot,Yes,
2025-08-22 17:34:04,Go,No Shot,No,
2025-08-22 17:34:04,Go,No Shot,No,
2025-08-22 17:34:05,Go,No Shot,No,
2025-08-22 17:34:05,Go,No Shot,No,
2025-08-22 17:34:05,Go,No Shot,No,
2025-08-22 17:34:05,Go,No Shot,No,
2025-08-22 17:34:05,Go,No Shot,No,
2025-08-22 17:34:06,No-Go,No Shot,Yes,
2025-08-22 17:34:06,Go,No Shot,No,
2025-08-22 17:34:06,Go,No Shot,No,
2025-08-22 17:34:06,No-Go,No Shot,Yes,
2025-08-22 17:34:06,Go,No Shot,No,
2025-08-22 17:34:07,Go,No Shot,No,
2025-08-22 17:34:07,Go,No Shot,No,
2025-08-22 17:34:07,Go,No Shot,No,
2025-08-22 17:34:07,Go,No Shot,No,
2025-08-22 17:34:07,Go,No Shot,No,
2025-08-22 17:34:08,Go,No Shot,No,
2025-08-22 17:34:08,Go,No Shot,No,
2025-08-22 17:34:08,Go,No Shot,No,
2025-08-22 17:34:08,Go,No Shot,No,
2025-08-22 17:34:09,No-Go,No Shot,Yes,
2025-08-22 17:34:09,Go,No Shot,No,
2025-08-22 17:34:09,Go,No Shot,No,
2025-08-22 17:34:09,No-Go,No Shot,Yes,
2025-08-22 17:34:09,No-Go,No Shot,Yes,
2025-08-22 17:34:10,Go,No Shot,No,
2025-08-22 17:34:10,Go,No Shot,No,
2025-08-22 17:34:10,No-Go,No Shot,Yes,
2025-08-22 17:34:10,Go,No Shot,No,
2025-08-22 17:34:10,Go,No Shot,No,
2025-08-22 17:34:11,No-Go,No Shot,Yes,
2025-08-22 17:34:11,Go,No Shot,No,
2025-08-22 17:34:11,Go,No Shot,No,
2025-08-22 17:34:11,Go,No Shot,No,
2025-08-22 17:34:11,Go,No Shot,No,
2025-08-22 17:34:12,Go,No Shot,No,
2025-08-22 17:34:12,Go,No Shot,No,
2025-08-22 17:34:12,Go,No Shot,No,
2025-08-22 17:34:12,Go,No Shot,No,
2025-08-22 17:34:12,Go,No Shot,No,
2025-08-22 17:34:13,No-Go,No Shot,Yes,
2025-08-22 17:34:13,No-Go,No Shot,Yes,
2025-08-22 17:34:13,Go,No Shot,No,
2025-08-22 17:34:13,No-Go,No Shot,Yes,
2025-08-22 17:34:13,Go,No Shot,No,
2025-08-22 17:34:14,Go,No Shot,No,
2025-08-22 17:34:14,No-Go,No Shot,Yes,
2025-08-22 17:34:14,No-Go,No Shot,Yes,
2025-08-22 17:34:14,No-Go,No Shot,Yes,
2025-08-22 17:34:14,Go,No Shot,No,
2025-08-22 17:34:15,No-Go,No Shot,Yes,
2025-08-22 17:34:15,Go,No Shot,No,
2025-08-22 17:34:15,Go,No Shot,No,
2025-08-22 17:34:15,No-Go,No Shot,Yes,
2025-08-22 17:34:15,No-Go,No Shot,Yes,
2025-08-22 17:34:16,Go,No Shot,No,
2025-08-22 17:34:16,Go,No Shot,No,
2025-08-22 17:34:16,Go,No Shot,No,
2025-08-22 17:37:05,Go,Shoot,Yes,3923
2025-08-22 17:37:06,Go,Shoot,Yes,3611
2025-08-22 17:37:06,Go,Shoot,Yes,3267
2025-08-22 17:37:07,Go,Shoot,Yes,1983
2025-08-22 17:37:08,Go,Shoot,Yes,1010
2025-08-22 17:37:08,No-Go,No Shot,Yes,
2025-08-22 17:37:08,Go,Shoot,Yes,763
2025-08-22 17:37:10,Go,Shoot,Yes,964
2025-08-22 17:37:10,No-Go,No Shot,Yes,
2025-08-22 17:37:11,Go,Shoot,Yes,1601
2025-08-22 17:37:12,Go,Shoot,Yes,1402
2025-08-22 17:37:12,Go,Shoot,Yes,1502
2025-08-22 17:37:14,Go,Shoot,Yes,978
2025-08-22 17:37:15,No-Go,No Shot,Yes,
2025-08-22 17:37:15,No-Go,No Shot,Yes,
2025-08-22 17:37:16,Go,Shoot,Yes,1761
2025-08-22 17:37:16,Go,Shoot,Yes,1763
2025-08-22 17:37:17,Go,Shoot,Yes,1449
2025-08-22 17:37:18,Go,No Shot,No,
2025-08-22 17:37:19,Go,No Shot,No,
2025-08-22 17:37:20,Go,Shoot,Yes,2067
2025-08-22 17:37:20,Go,No Shot,No,
2025-08-22 17:37:20,Go,Shoot,Yes,1575
2025-08-22 17:37:21,Go,Shoot,Yes,1365
2025-08-22 17:37:21,No-Go,No Shot,Yes,
2025-08-22 17:37:21,Go,Shoot,Yes,1396
2025-08-22 17:37:21,Go,Shoot,Yes,1164
2025-08-22 17:37:23,No-Go,No Shot,Yes,
2025-08-22 17:37:23,Go,No Shot,No,
2025-08-22 17:37:24,Go,Shoot,Yes,1790
2025-08-22 17:37:24,Go,No Shot,No,
2025-08-22 17:37:24,Go,Shoot,Yes,1646
2025-08-22 17:37:25,Go,No Shot,No,
2025-08-22 17:37:25,No-Go,No Shot,Yes,
2025-08-22 17:37:26,Go,Shoot,Yes,1694
2025-08-22 17:37:26,Go,No Shot,No,
2025-08-22 17:37:26,No-Go,No Shot,Yes,
2025-08-22 17:37:27,Go,No Shot,No,
2025-08-22 17:37:27,Go,Shoot,Yes,1675
2025-08-22 17:37:27,Go,Shoot,Yes,1609
2025-08-22 17:37:28,Go,Shoot,Yes,1452
2025-08-22 17:37:28,No-Go,No Shot,Yes,
2025-08-22 17:37:28,Go,No Shot,No,
2025-08-22 17:37:28,Go,No Shot,No,
2025-08-22 17:37:29,Go,No Shot,No,
2025-08-22 17:37:29,No-Go,No Shot,Yes,
2025-08-22 17:37:29,Go,No Shot,No,
2025-08-22 17:37:29,Go,No Shot,No,
2025-08-22 17:37:30,Go,No Shot,No,
2025-08-22 17:37:30,Go,No Shot,No,
2025-08-22 17:37:30,Go,No Shot,No,
2025-08-22 17:37:30,No-Go,No Shot,Yes,
2025-08-22 17:37:31,Go,No Shot,No,
2025-08-22 17:37:31,Go,No Shot,No,
2025-08-22 17:37:31,Go,No Shot,No,
2025-08-22 17:37:31,Go,No Shot,No,
2025-08-22 17:37:32,Go,No Shot,No,
2025-08-22 17:37:32,No-Go,No Shot,Yes,
2025-08-22 17:37:32,Go,No Shot,No,
2025-08-22 17:37:32,Go,No Shot,No,
2025-08-22 17:37:33,Go,No Shot,No,
2025-08-22 17:37:33,Go,No Shot,No,
2025-08-22 17:37:33,No-Go,No Shot,Yes,
2025-08-22 17:37:33,Go,No Shot,No,
2025-08-22 17:37:33,Go,No Shot,No,
2025-08-22 17:37:34,No-Go,No Shot,Yes,
2025-08-22 17:37:34,Go,No Shot,No,
2025-08-22 17:37:34,Go,No Shot,No,
2025-08-22 17:37:34,Go,No Shot,No,
2025-08-22 17:37:34,No-Go,No Shot,Yes,
2025-08-22 17:37:35,No-Go,No Shot,Yes,
2025-08-22 17:37:35,Go,No Shot,No,
2025-08-22 17:37:35,No-Go,No Shot,Yes,
2025-08-22 17:37:35,No-Go,No Shot,Yes,
2025-08-22 17:37:35,Go,No Shot,No,
2025-08-22 17:37:36,Go,No Shot,No,
2025-08-22 17:37:36,Go,No Shot,No,
2025-08-22 17:37:36,Go,No Shot,No,
2025-08-22 17:37:36,Go,No Shot,No,
2025-08-22 17:37:36,Go,No Shot,No,
2025-08-22 17:37:37,No-Go,No Shot,Yes,
2025-08-22 17:37:37,Go,No Shot,No,
2025-08-22 17:37:37,No-Go,No Shot,Yes,
2025-08-22 17:37:37,No-Go,No Shot,Yes,
2025-08-22 17:37:37,Go,No Shot,No,
2025-08-22 17:37:38,No-Go,No Shot,Yes,
2025-08-22 17:37:38,Go,No Shot,No,
2025-08-22 17:37:38,Go,No Shot,No,
2025-08-22 17:37:38,Go,No Shot,No,
2025-08-22 17:37:38,Go,No Shot,No,
2025-08-22 17:37:39,Go,No Shot,No,
2025-08-22 17:37:39,Go,No Shot,No,
2025-08-22 17:37:39,Go,No Shot,No,
2025-08-22 17:37:39,No-Go,No Shot,Yes,
2025-08-22 17:37:40,No-Go,No Shot,Yes,
2025-08-22 17:37:40,Go,No Shot,No,
2025-08-22 17:37:40,Go,No Shot,No,
2025-08-22 17:37:40,No-Go,No Shot,Yes,
2025-08-22 17:37:40,Go,No Shot,No,
2025-08-22 17:37:41,Go,No Shot,No,
2025-08-22 17:37:41,No-Go,No Shot,Yes,
2025-08-22 17:37:41,Go,No Shot,No,
2025-08-22 17:37:41,Go,No Shot,No,
2025-08-22 17:37:41,No-Go,No Shot,Yes,
2025-08-22 17:37:42,Go,No Shot,No,
2025-08-22 17:37:42,Go,No Shot,No,
2025-08-22 17:37:42,Go,No Shot,No,
2025-08-22 17:37:42,No-Go,No Shot,Yes,
2025-08-22 17:37:43,Go,No Shot,No,
2025-08-22 17:37:43,Go,No Shot,No,
2025-08-22 17:37:43,Go,No Shot,No,
2025-08-22 17:37:43,No-Go,No Shot,Yes,
2025-08-22 17:37:43,Go,No Shot,No,
2025-08-22 17:37:44,No-Go,No Shot,Yes,
2025-08-22 17:37:44,Go,No Shot,No,
2025-08-22 17:37:44,Go,No Shot,No,
2025-08-22 17:37:44,Go,No Shot,No,
2025-08-22 17:37:44,Go,No Shot,No,
2025-08-22 17:37:45,No-Go,No Shot,Yes,
2025-08-22 17:37:45,No-Go,No Shot,Yes,
2025-08-22 17:37:45,Go,No Shot,No,
2025-08-22 17:37:45,Go,No Shot,No,
2025-08-22 17:37:45,No-Go,No Shot,Yes,
2025-08-22 17:37:46,Go,No Shot,No,
2025-08-22 17:37:46,Go,No Shot,No,
2025-08-22 17:37:46,No-Go,No Shot,Yes,
2025-08-22 17:37:46,Go,No Shot,No,
2025-08-22 17:37:46,Go,No Shot,No,
2025-08-22 17:37:47,Go,No Shot,No,
2025-08-22 17:37:47,Go,No Shot,No,
2025-08-22 17:37:47,Go,No Shot,No,
2025-08-22 17:37:47,No-Go,No Shot,Yes,
2025-08-22 17:37:47,Go,No Shot,No,
2025-08-22 17:37:48,Go,No Shot,No,
2025-08-22 17:37:48,Go,No Shot,No,
2025-08-22 17:37:48,Go,No Shot,No,
2025-08-22 17:37:48,Go,No Shot,No,
2025-08-22 17:37:48,Go,No Shot,No,
2025-08-22 17:37:49,Go,No Shot,No,
2025-08-22 17:37:49,Go,No Shot,No,
2025-08-22 17:37:49,No-Go,No Shot,Yes,
2025-08-22 17:37:49,No-Go,No Shot,Yes,
2025-08-22 17:37:49,Go,No Shot,No,
2025-08-22 17:37:50,Go,No Shot,No,
2025-08-22 17:37:50,No-Go,No Shot,Yes,
2025-08-22 17:37:50,Go,No Shot,No,
2025-08-22 17:37:50,Go,No Shot,No,
2025-08-22 17:37:51,Go,No Shot,No,
2025-08-22 17:37:51,Go,No Shot,No,
2025-08-22 17:37:51,No-Go,No Shot,Yes,
2025-08-22 17:37:51,Go,No Shot,No,
2025-08-22 17:37:51,Go,No Shot,No,
2025-08-22 17:37:52,Go,No Shot,No,
2025-08-22 17:37:52,No-Go,No Shot,Yes,
2025-08-22 17:37:52,No-Go,No Shot,Yes,
2025-08-22 17:37:52,Go,No Shot,No,
2025-08-22 17:37:52,No-Go,No Shot,Yes,
2025-08-22 17:37:53,Go,No Shot,No,
2025-08-22 17:37:53,Go,No Shot,No,
2025-08-22 17:37:53,Go,No Shot,No,
2025-08-22 17:37:53,No-Go,No Shot,Yes,
2025-08-22 17:37:53,Go,No Shot,No,
2025-08-22 17:37:54,No-Go,No Shot,Yes,
2025-08-22 17:37:54,Go,No Shot,No,
2025-08-22 17:37:54,No-Go,No Shot,Yes,
2025-08-22 17:38:01,Go,Shoot,Yes,1560
2025-08-22 17:38:02,Go,Shoot,Yes,1496
2025-08-22 17:38:02,Go,Shoot,Yes,1117
2025-08-22 17:38:03,Go,Shoot,Yes,998
2025-08-22 17:38:04,Go,Shoot,Yes,915
2025-08-22 17:38:05,Go,Shoot,Yes,617
2025-08-22 17:38:06,Go,Shoot,Yes,980
2025-08-22 17:38:07,Go,Shoot,Yes,905
2025-08-22 17:38:08,Go,Shoot,Yes,669
2025-08-22 17:38:09,Go,Shoot,Yes,801
2025-08-22 17:38:10,Go,Shoot,Yes,1324
2025-08-22 17:38:10,Go,Shoot,Yes,971
2025-08-22 17:38:13,Go,No Shot,No,
2025-08-22 17:38:13,Go,Shoot,Yes,1930
2025-08-22 17:38:14,Go,Shoot,Yes,1728
2025-08-22 17:38:14,No-Go,No Shot,Yes,
2025-08-22 17:38:14,Go,Shoot,Yes,1530
2025-08-22 17:38:16,No-Go,No Shot,Yes,
2025-08-22 17:38:16,Go,Shoot,Yes,1498
2025-08-22 17:38:17,No-Go,No Shot,Yes,
2025-08-22 17:38:18,Go,Shoot,Yes,2255
2025-08-22 17:38:19,No-Go,No Shot,Yes,
2025-08-22 17:38:19,Go,Shoot,Yes,1858
2025-08-22 17:38:19,Go,No Shot,No,
2025-08-22 17:38:20,Go,Shoot,Yes,1117
2025-08-22 17:38:20,No-Go,No Shot,Yes,
2025-08-22 17:38:20,Go,Shoot,Yes,1033
2025-08-22 17:38:21,No-Go,No Shot,Yes,
2025-08-22 17:38:21,Go,Shoot,Yes,1282
2025-08-22 17:38:21,Go,Shoot,Yes,1213
2025-08-22 17:38:23,Go,No Shot,No,
2025-08-22 17:38:23,Go,No Shot,No,
2025-08-22 17:38:23,Go,Shoot,Yes,1930
2025-08-22 17:38:24,No-Go,No Shot,Yes,
2025-08-22 17:38:24,Go,Shoot,Yes,1350
2025-08-22 17:38:24,No-Go,No Shot,Yes,
2025-08-22 17:38:25,No-Go,No Shot,Yes,
2025-08-22 17:38:25,Go,Shoot,Yes,1197
2025-08-22 17:38:26,Go,No Shot,No,
2025-08-22 17:38:26,Go,Shoot,Yes,1300
2025-08-22 17:38:26,Go,Shoot,Yes,1597
2025-08-22 17:38:27,No-Go,No Shot,Yes,
2025-08-22 17:38:27,Go,No Shot,No,
2025-08-22 17:38:27,No-Go,No Shot,Yes,
2025-08-22 17:38:27,Go,Shoot,Yes,1635
2025-08-22 17:38:28,Go,No Shot,No,
2025-08-22 17:38:28,Go,No Shot,No,
2025-08-22 17:38:28,Go,No Shot,No,
2025-08-22 17:38:29,Go,No Shot,No,
2025-08-22 17:38:29,Go,Shoot,Yes,1639
2025-08-22 17:38:29,No-Go,No Shot,Yes,
2025-08-22 17:38:29,Go,No Shot,No,
2025-08-22 17:38:30,Go,No Shot,No,
2025-08-22 17:38:30,Go,Shoot,Yes,1624
2025-08-22 17:38:30,Go,No Shot,No,
2025-08-22 17:38:30,Go,No Shot,No,
2025-08-22 17:38:31,No-Go,No Shot,Yes,
2025-08-22 17:38:31,No-Go,No Shot,Yes,
2025-08-22 17:38:31,Go,No Shot,No,
2025-08-22 17:38:31,Go,Shoot,Yes,1128
2025-08-22 17:38:31,No-Go,No Shot,Yes,
2025-08-22 17:38:31,No-Go,No Shot,Yes,
2025-08-22 17:38:32,No-Go,No Shot,Yes,
2025-08-22 17:38:32,Go,Shoot,Yes,1276
2025-08-22 17:38:32,Go,No Shot,No,
2025-08-22 17:38:32,Go,Shoot,Yes,1130
2025-08-22 17:38:32,No-Go,No Shot,Yes,
2025-08-22 17:38:33,No-Go,No Shot,Yes,
2025-08-22 17:38:33,Go,No Shot,No,
2025-08-22 17:38:33,No-Go,No Shot,Yes,
2025-08-22 17:38:33,Go,No Shot,No,
2025-08-22 17:38:34,Go,No Shot,No,
2025-08-22 17:38:34,No-Go,No Shot,Yes,
2025-08-22 17:38:34,Go,Shoot,Yes,1461
2025-08-22 17:38:34,Go,No Shot,No,
2025-08-22 17:38:34,Go,Shoot,Yes,1446
2025-08-22 17:38:34,Go,No Shot,No,
2025-08-22 17:38:35,Go,Shoot,Yes,1484
2025-08-22 17:38:35,No-Go,No Shot,Yes,
2025-08-22 17:38:35,Go,Shoot,Yes,1323
2025-08-22 17:38:35,No-Go,No Shot,Yes,
2025-08-22 17:38:35,No-Go,No Shot,Yes,
2025-08-22 17:38:36,No-Go,No Shot,Yes,
2025-08-22 17:38:36,Go,Shoot,Yes,1635
2025-08-22 17:38:36,Go,No Shot,No,
2025-08-22 17:38:36,Go,Shoot,Yes,1399
2025-08-22 17:38:37,Go,No Shot,No,
2025-08-22 17:38:37,Go,Shoot,Yes,1415
2025-08-22 17:38:37,No-Go,No Shot,Yes,
2025-08-22 17:38:37,Go,Shoot,Yes,1681
2025-08-22 17:38:38,Go,No Shot,No,
2025-08-22 17:38:38,Go,No Shot,No,
2025-08-22 17:38:38,No-Go,No Shot,Yes,
2025-08-22 17:38:38,No-Go,No Shot,Yes,
2025-08-22 17:38:38,Go,Shoot,Yes,1645
2025-08-22 17:38:39,Go,No Shot,No,
2025-08-22 17:38:39,Go,No Shot,No,
2025-08-22 17:38:39,Go,No Shot,No,
2025-08-22 17:38:39,Go,Shoot,Yes,1780
2025-08-22 17:38:39,Go,No Shot,No,
2025-08-22 17:38:40,Go,No Shot,No,
2025-08-22 17:38:40,Go,No Shot,No,
2025-08-22 17:38:40,Go,No Shot,No,
2025-08-22 17:38:40,Go,No Shot,No,
2025-08-22 17:38:40,Go,No Shot,No,
2025-08-22 17:38:41,Go,No Shot,No,
2025-08-22 17:38:41,Go,No Shot,No,
2025-08-22 17:38:41,Go,No Shot,No,
2025-08-22 17:38:41,No-Go,No Shot,Yes,
2025-08-22 17:38:41,No-Go,No Shot,Yes,
2025-08-22 17:38:42,Go,No Shot,No,
2025-08-22 17:38:42,Go,No Shot,No,
2025-08-22 17:38:42,No-Go,No Shot,Yes,
2025-08-22 17:38:42,Go,No Shot,No,
2025-08-22 17:38:43,No-Go,No Shot,Yes,
2025-08-22 17:38:43,Go,No Shot,No,
2025-08-22 17:38:43,Go,No Shot,No,
2025-08-22 17:38:43,No-Go,No Shot,Yes,
2025-08-22 17:38:43,Go,No Shot,No,
2025-08-22 17:38:44,Go,No Shot,No,
2025-08-22 17:38:44,Go,No Shot,No,
2025-08-22 17:38:44,Go,No Shot,No,
2025-08-22 17:38:44,Go,No Shot,No,
2025-08-22 17:38:44,Go,No Shot,No,
2025-08-22 17:38:45,Go,No Shot,No,
2025-08-22 17:38:45,No-Go,No Shot,Yes,
2025-08-22 17:38:45,Go,No Shot,No,
2025-08-22 17:38:45,Go,No Shot,No,
2025-08-22 17:38:45,Go,No Shot,No,
2025-08-22 17:38:46,No-Go,No Shot,Yes,
2025-08-22 17:38:46,Go,No Shot,No,
2025-08-22 17:38:46,No-Go,No Shot,Yes,
2025-08-22 17:38:46,No-Go,No Shot,Yes,
2025-08-22 17:38:46,Go,No Shot,No,
2025-08-22 17:38:47,No-Go,No Shot,Yes,
2025-08-22 17:38:47,Go,No Shot,No,
2025-08-22 17:38:47,Go,No Shot,No,
2025-08-22 17:38:47,Go,No Shot,No,
2025-08-22 17:38:47,Go,No Shot,No,
2025-08-22 17:38:48,No-Go,No Shot,Yes,
2025-08-22 17:38:48,Go,No Shot,No,
2025-08-22 17:38:48,Go,No Shot,No,
2025-08-22 17:38:48,Go,No Shot,No,
2025-08-22 17:38:55,Go,Shoot,Yes,1552
2025-08-22 17:39:08,Go,No Shot,No,
2025-08-22 17:39:09,Go,No Shot,No,
2025-08-22 17:39:09,Go,Shoot,Yes,3108
2025-08-22 17:39:09,Go,Shoot,Yes,2641
2025-08-22 17:39:09,No-Go,No Shot,Yes,
2025-08-22 17:39:10,Go,Shoot,Yes,1111
2025-08-22 17:39:12,No-Go,No Shot,Yes,
2025-08-22 17:39:12,Go,Shoot,Yes,1415
2025-08-22 17:39:12,No-Go,No Shot,Yes,
2025-08-22 17:39:14,Go,Shoot,Yes,1801
2025-08-22 17:39:14,No-Go,No Shot,Yes,
2025-08-22 17:39:14,Go,Shoot,Yes,1475
2025-08-22 17:39:16,Go,Shoot,Yes,2622
2025-08-22 17:39:17,Go,No Shot,No,
2025-08-22 17:39:18,Go,Shoot,Yes,2767
2025-08-22 17:39:18,No-Go,No Shot,Yes,
2025-08-22 17:39:19,Go,No Shot,No,
2025-08-22 17:39:19,Go,Shoot,Yes,1480
2025-08-22 17:39:20,No-Go,No Shot,Yes,
2025-08-22 17:39:20,Go,Shoot,Yes,1547
2025-08-22 17:39:20,Go,Shoot,Yes,1544
2025-08-22 17:39:21,Go,Shoot,Yes,1631
2025-08-22 17:39:21,Go,Shoot,Yes,1534
2025-08-22 17:39:22,Go,Shoot,Yes,1553
2025-08-22 17:39:23,Go,Shoot,Yes,1251
2025-08-22 17:39:23,Go,No Shot,No,
2025-08-22 17:39:24,No-Go,No Shot,Yes,
2025-08-22 17:39:25,Go,No Shot,No,
2025-08-22 17:39:25,No-Go,No Shot,Yes,
2025-08-22 17:39:26,No-Go,No Shot,Yes,
2025-08-22 17:39:26,No-Go,No Shot,Yes,
2025-08-22 17:39:27,Go,No Shot,No,
2025-08-22 17:39:27,No-Go,No Shot,Yes,
2025-08-22 17:39:27,Go,No Shot,No,
2025-08-22 17:39:28,Go,No Shot,No,
2025-08-22 17:39:28,No-Go,No Shot,Yes,
2025-08-22 17:39:28,No-Go,No Shot,Yes,
2025-08-22 17:39:29,Go,No Shot,No,
2025-08-22 17:39:29,No-Go,No Shot,Yes,
2025-08-22 17:39:30,Go,No Shot,No,
2025-08-22 17:39:30,Go,No Shot,No,
2025-08-22 17:39:30,Go,Shoot,Yes,1154
2025-08-22 17:39:30,No-Go,No Shot,Yes,
